snap_date,code,close,today_chg,has_vol_resist,pattern,base_chg,vol_ratio,body_held_50pct,disp_hit,ma5_declining,env_upper_touch,env_lower_low,next_date,next_day_return
2026-07-31,002990,9110.0,-4.0,True,C_갭상승털기,30.0,4.06,True,5.5,,,,2026-08-01,
2026-07-31,006340,13000.0,26.0,True,A_일반양음양_8일선,16.8,0.54,True,1.9,,,,2026-08-01,
2026-07-31,006660,10790.0,13.3,False,B_ADK특_20일선,17.1,0.0,True,-2.4,True,False,False,2026-08-01,
2026-07-31,010120,184800.0,23.0,False,A_일반양음양_8일선,17.3,1.32,True,-0.8,,,,2026-08-01,
2026-07-31,010120,184800.0,23.0,False,B_ADK특_13일선,17.3,0.0,True,-1.5,True,False,False,2026-08-01,
2026-07-31,028300,30600.0,2.2,True,B_ADK특_13일선,30.0,0.0,True,-0.8,True,False,False,2026-08-01,
2026-07-31,037070,6610.0,7.3,True,A_일반양음양_5일선,15.2,0.2,True,1.6,,,,2026-08-01,
2026-07-31,037070,6610.0,7.3,True,B_ADK특_13일선,15.2,0.0,True,-1.9,True,False,False,2026-08-01,
2026-07-31,039980,4540.0,5.7,True,A_일반양음양_3일선,30.0,0.76,True,1.2,,,,2026-08-01,
2026-07-31,042700,214500.0,28.0,False,B_ADK특_20일선,29.9,0.0,True,1.1,False,False,False,2026-08-01,
2026-07-31,044340,4825.0,10.9,True,A_일반양음양_5일선,29.9,0.69,True,-0.9,,,,2026-08-01,
2026-07-31,066430,2005.0,6.0,True,B_ADK특_13일선,29.9,0.0,True,-0.5,False,False,False,2026-08-01,
2026-07-31,067290,1858.0,2.6,True,B_ADK특_13일선,30.0,0.0,True,-0.1,True,False,False,2026-08-01,
2026-07-31,100090,12520.0,6.6,True,A_일반양음양_5일선,19.6,0.14,True,-1.3,,,,2026-08-01,
2026-07-31,119850,36600.0,23.0,True,A_일반양음양_8일선,30.0,0.37,True,0.9,,,,2026-08-01,
2026-07-31,178320,33000.0,18.3,False,A_일반양음양_5일선,17.2,0.84,True,1.0,,,,2026-08-01,
2026-07-31,199430,13100.0,11.5,True,A_일반양음양_3일선,30.0,2.32,True,-1.5,,,,2026-08-01,
2026-07-31,277810,433000.0,16.1,False,B_ADK특_20일선,16.3,0.0,True,0.2,False,False,False,2026-08-01,
2026-07-31,299660,1707.0,1.1,True,A_일반양음양_3일선,30.0,2.89,True,-1.0,,,,2026-08-01,
2026-07-31,317400,6400.0,14.9,True,A_일반양음양_8일선,27.5,0.13,True,-2.9,,,,2026-08-01,
2026-07-31,322000,112100.0,10.9,False,A_일반양음양_5일선,29.7,0.37,True,0.2,,,,2026-08-01,
2026-07-31,413630,3865.0,8.9,True,A_일반양음양_5일선,29.9,0.42,True,-1.6,,,,2026-08-01,
2026-07-31,455900,20150.0,5.8,True,A_일반양음양_3일선,29.9,19.61,True,1.0,,,,2026-08-01,
2026-07-31,460930,13650.0,5.0,True,A_일반양음양_5일선,22.5,0.16,True,1.4,,,,2026-08-01,
2026-07-31,465770,3100.0,7.5,True,B_ADK특_20일선,30.0,0.0,True,1.5,True,False,False,2026-08-01,
2026-08-01,002990,9110.0,-4.0,True,C_갭상승털기,30.0,4.06,True,5.5,,,,2026-08-03,-1.43
2026-08-01,006340,13000.0,26.0,True,A_일반양음양_8일선,16.8,0.54,True,1.9,,,,2026-08-03,0.85
2026-08-01,006660,10790.0,13.3,False,B_ADK특_20일선,17.1,0.0,True,-2.4,True,False,False,2026-08-03,2.04
2026-08-01,010120,184800.0,23.0,False,A_일반양음양_8일선,17.3,1.32,True,-0.8,,,,2026-08-03,1.95
2026-08-01,010120,184800.0,23.0,False,B_ADK특_13일선,17.3,0.0,True,-1.5,True,False,False,2026-08-03,1.95
2026-08-01,028300,30600.0,2.2,True,B_ADK특_13일선,30.0,0.0,True,-0.8,True,False,False,2026-08-03,0.98
2026-08-01,037070,6610.0,7.3,True,A_일반양음양_5일선,15.2,0.2,True,1.6,,,,2026-08-03,10.44
2026-08-01,037070,6610.0,7.3,True,B_ADK특_13일선,15.2,0.0,True,-1.9,True,False,False,2026-08-03,10.44
2026-08-01,039980,4540.0,5.7,True,A_일반양음양_3일선,30.0,0.76,True,1.2,,,,2026-08-03,11.89
2026-08-01,042700,214500.0,28.0,False,B_ADK특_20일선,29.9,0.0,True,1.1,False,False,False,2026-08-03,-5.59
2026-08-01,044340,4825.0,10.9,True,A_일반양음양_5일선,29.9,0.69,True,-0.9,,,,2026-08-03,21.45
2026-08-01,066430,2005.0,6.0,True,B_ADK특_13일선,29.9,0.0,True,-0.5,False,False,False,2026-08-03,4.99
2026-08-01,067290,1858.0,2.6,True,B_ADK특_13일선,30.0,0.0,True,-0.1,True,False,False,2026-08-03,4.2
2026-08-01,100090,12520.0,6.6,True,A_일반양음양_5일선,19.6,0.14,True,-1.3,,,,2026-08-03,1.04
2026-08-01,119850,36600.0,23.0,True,A_일반양음양_8일선,30.0,0.37,True,0.9,,,,2026-08-03,14.75
2026-08-01,178320,33000.0,18.3,False,A_일반양음양_5일선,17.2,0.84,True,1.0,,,,2026-08-03,0.45
2026-08-01,199430,13100.0,11.5,True,A_일반양음양_3일선,30.0,2.32,True,-1.5,,,,2026-08-03,13.05
2026-08-01,277810,433000.0,16.1,False,B_ADK특_20일선,16.3,0.0,True,0.2,False,False,False,2026-08-03,5.89
2026-08-01,299660,1707.0,1.1,True,A_일반양음양_3일선,30.0,2.89,True,-1.0,,,,2026-08-03,1.17
2026-08-01,317400,6400.0,14.9,True,A_일반양음양_8일선,27.5,0.13,True,-2.9,,,,2026-08-03,4.22
2026-08-01,322000,112100.0,10.9,False,A_일반양음양_5일선,29.7,0.37,True,0.2,,,,2026-08-03,6.69
2026-08-01,413630,3865.0,8.9,True,A_일반양음양_5일선,29.9,0.42,True,-1.6,,,,2026-08-03,5.3
2026-08-01,455900,20150.0,5.8,True,A_일반양음양_3일선,29.9,19.61,True,1.0,,,,2026-08-03,12.66
2026-08-01,460930,13650.0,5.0,True,A_일반양음양_5일선,22.5,0.16,True,1.4,,,,2026-08-03,-1.76
2026-08-01,465770,3100.0,7.5,True,B_ADK특_20일선,30.0,0.0,True,1.5,True,False,False,2026-08-03,-10.97
2026-08-03,000250,158300.0,5.8,True,B_ADK특_13일선,29.8,0.0,True,-2.2,False,False,False,2026-08-04,5.69
2026-08-03,002140,2020.0,-4.7,True,B_ADK특_13일선,30.0,0.0,True,-1.2,True,False,True,2026-08-04,6.93
2026-08-03,002990,8980.0,-1.4,True,A_일반양음양_3일선,30.0,1.12,True,-2.3,,,,2026-08-04,7.02
2026-08-03,006660,11010.0,2.0,True,B_ADK특_20일선,17.1,0.0,True,-1.1,True,False,False,2026-08-04,1.45
2026-08-03,010060,196900.0,3.5,False,B_ADK특_13일선,30.0,0.0,True,-1.7,True,False,False,2026-08-04,14.27
2026-08-03,010120,188400.0,1.9,False,B_ADK특_13일선,17.3,0.0,True,0.4,True,False,False,2026-08-04,4.56
2026-08-03,010170,9250.0,8.4,False,B_ADK특_13일선,18.3,0.0,True,-2.0,True,False,False,2026-08-04,10.05
2026-08-03,011090,1723.0,-11.0,True,C_갭상승털기,30.0,18.36,False,0.4,,,,2026-08-04,3.77
2026-08-03,017900,5430.0,4.6,False,B_ADK특_13일선,18.8,0.0,True,-1.2,True,False,False,2026-08-04,7.18
2026-08-03,028300,30900.0,1.0,True,B_ADK특_13일선,30.0,0.0,True,-0.8,True,False,False,2026-08-04,11.17
2026-08-03,047920,8280.0,1.6,True,B_ADK특_13일선,30.0,0.0,True,-1.7,True,False,False,2026-08-04,
2026-08-03,079650,4250.0,0.0,True,A_일반양음양_3일선,30.0,0.68,True,0.4,,,,2026-08-04,1.18
2026-08-03,255440,5900.0,9.7,True,A_일반양음양_8일선,30.0,0.56,True,-0.3,,,,2026-08-04,2.03
2026-08-03,299660,1727.0,1.2,True,A_일반양음양_3일선,30.0,1.17,True,1.2,,,,2026-08-04,
2026-08-03,322000,119600.0,6.7,False,B_ADK특_20일선,29.7,0.0,True,-1.0,True,False,False,2026-08-04,7.86
2026-08-03,333430,3955.0,-1.2,True,A_일반양음양_3일선,29.9,1.87,True,1.9,,,,2026-08-04,3.67
2026-08-03,353200,96700.0,-0.1,False,C_갭상승털기,29.9,0.94,True,8.2,,,,2026-08-04,1.14
2026-08-03,402340,1025000.0,-1.3,False,C_갭상승털기,29.9,0.79,True,7.4,,,,2026-08-04,3.41
2026-08-03,460930,13410.0,-1.8,True,A_일반양음양_3일선,22.5,0.09,True,0.4,,,,2026-08-04,2.46
2026-08-03,460930,13410.0,-1.8,True,B_ADK특_13일선,22.5,0.0,True,1.3,True,True,True,2026-08-04,2.46
2026-08-03,476060,11240.0,3.9,False,B_ADK특_13일선,20.3,0.0,True,-0.8,False,False,False,2026-08-04,12.54
2026-08-04,000250,167300.0,5.7,True,B_ADK특_20일선,29.8,0.0,True,-2.1,False,False,False,2026-08-05,-0.06
2026-08-04,000500,146500.0,8.0,True,A_일반양음양_8일선,24.7,0.55,True,0.2,,,,2026-08-05,9.01
2026-08-04,000660,1577000.0,0.6,False,A_일반양음양_3일선,30.0,0.5,True,-2.7,,,,2026-08-05,7.36
2026-08-04,000990,85000.0,5.1,False,A_일반양음양_8일선,16.7,0.55,True,0.2,,,,2026-08-05,6.12
2026-08-04,001820,77700.0,4.3,False,B_ADK특_13일선,23.9,0.0,True,0.5,False,False,False,2026-08-05,4.89
2026-08-04,002990,9610.0,7.0,True,B_ADK특_13일선,30.0,0.0,True,-0.8,False,False,False,2026-08-05,1.87
2026-08-04,004310,5600.0,3.5,True,B_ADK특_20일선,29.8,0.0,True,-1.2,False,False,False,2026-08-05,4.64
2026-08-04,005930,240000.0,0.2,False,A_일반양음양_3일선,26.8,0.5,True,-3.0,,,,2026-08-05,3.33
2026-08-04,005930,240000.0,0.2,False,B_ADK특_13일선,26.8,0.0,True,-1.6,False,False,False,2026-08-05,3.33
2026-08-04,006660,11170.0,1.5,True,B_ADK특_20일선,17.1,0.0,True,0.1,False,False,False,2026-08-05,2.06
2026-08-04,007660,79600.0,6.8,False,B_ADK특_13일선,25.8,0.0,True,-1.1,False,False,False,2026-08-05,7.16
2026-08-04,009150,1185000.0,0.3,False,A_일반양음양_3일선,29.9,1.6,True,1.3,,,,2026-08-05,14.6
2026-08-04,009150,1185000.0,0.3,False,B_ADK특_13일선,29.9,0.0,True,-2.7,False,False,False,2026-08-05,14.6
2026-08-04,011070,525000.0,2.3,False,A_일반양음양_3일선,21.2,0.48,True,1.5,,,,2026-08-05,14.67
2026-08-04,011090,1788.0,3.8,True,A_일반양음양_3일선,30.0,10.4,True,-1.5,,,,2026-08-05,
2026-08-04,015260,375.0,14.0,True,B_ADK특_20일선,29.8,0.0,True,-0.8,True,False,False,2026-08-05,
2026-08-04,028260,322500.0,-2.0,False,A_일반양음양_5일선,19.6,0.39,True,1.9,,,,2026-08-05,7.75
2026-08-04,028260,322500.0,-2.0,False,B_ADK특_13일선,19.6,0.0,True,-2.3,False,False,False,2026-08-05,7.75
2026-08-04,028300,34350.0,11.2,True,B_ADK특_20일선,30.0,0.0,True,0.7,False,True,False,2026-08-05,3.49
2026-08-04,032830,278000.0,-3.3,False,A_일반양음양_5일선,18.0,1.23,True,-1.2,,,,2026-08-05,5.58
2026-08-04,033160,15350.0,6.3,False,B_ADK특_20일선,30.0,0.0,True,1.8,False,False,False,2026-08-05,10.94
2026-08-04,034730,518000.0,-1.0,False,A_일반양음양_3일선,18.9,0.44,True,-2.8,,,,2026-08-05,8.88
2026-08-04,037070,6980.0,-4.4,True,B_ADK특_20일선,15.2,0.0,True,0.4,False,True,False,2026-08-05,2.15
2026-08-04,042700,203000.0,0.2,False,A_일반양음양_3일선,28.0,0.39,True,-1.8,,,,2026-08-05,3.2
2026-08-04,042700,203000.0,0.2,False,B_ADK특_13일선,28.0,0.0,True,-0.7,False,False,False,2026-08-05,3.2
2026-08-04,044340,5840.0,-0.3,True,C_갭상승털기,21.5,1.22,True,6.0,,,,2026-08-05,-2.4
2026-08-04,044490,27600.0,3.4,False,A_일반양음양_3일선,29.8,0.63,True,1.3,,,,2026-08-05,4.53
2026-08-04,058470,64400.0,4.9,False,A_일반양음양_3일선,16.1,0.59,True,1.7,,,,2026-08-05,3.73
2026-08-04,058470,64400.0,4.9,False,B_ADK특_13일선,16.1,0.0,True,-2.7,False,False,False,2026-08-05,3.73
2026-08-04,066590,2495.0,4.4,True,B_ADK특_20일선,30.0,0.0,True,-0.3,False,False,False,2026-08-05,
2026-08-04,067290,1939.0,0.2,True,B_ADK특_13일선,30.0,0.0,True,1.9,False,False,True,2026-08-05,3.15
2026-08-04,073240,6980.0,4.8,True,A_일반양음양_3일선,19.9,0.24,True,0.0,,,,2026-08-05,5.95
2026-08-04,079650,4300.0,1.2,True,A_일반양음양_3일선,30.0,0.19,True,0.8,,,,2026-08-05,2.67
2026-08-04,080220,70000.0,7.5,False,B_ADK특_13일선,29.9,0.0,True,0.4,False,False,False,2026-08-05,8.43
2026-08-04,093370,9700.0,1.9,True,B_ADK특_13일선,29.9,0.0,True,0.4,False,False,False,2026-08-05,5.98
2026-08-04,095610,132400.0,4.1,False,A_일반양음양_3일선,30.0,1.4,True,2.0,,,,2026-08-05,3.17
2026-08-04,208640,1233.0,-8.1,True,C_갭상승털기,29.9,7.07,True,2.6,,,,2026-08-05,
2026-08-04,222800,97100.0,11.0,False,B_ADK특_20일선,29.9,0.0,True,-0.5,False,True,False,2026-08-05,6.18
2026-08-04,240810,96500.0,3.0,False,A_일반양음양_3일선,27.9,0.51,True,0.6,,,,2026-08-05,1.35
2026-08-04,267260,716000.0,6.4,False,B_ADK특_13일선,17.3,0.0,True,-2.5,False,False,False,2026-08-05,8.1
2026-08-04,319660,126000.0,0.4,True,A_일반양음양_3일선,27.8,0.54,True,-0.8,,,,2026-08-05,1.83
2026-08-04,353200,97800.0,1.1,False,A_일반양음양_3일선,29.9,0.81,True,0.7,,,,2026-08-05,10.12
2026-08-04,402340,1060000.0,3.4,False,A_일반양음양_3일선,29.9,0.91,True,1.8,,,,2026-08-05,6.51
2026-08-04,402340,1060000.0,3.4,False,B_ADK특_13일선,29.9,0.0,True,-1.5,False,False,False,2026-08-05,6.51
2026-08-04,403870,35400.0,4.3,False,B_ADK특_13일선,21.2,0.0,True,-1.6,False,False,False,2026-08-05,4.1
2026-08-04,440110,61900.0,-2.2,False,A_일반양음양_3일선,29.9,0.47,True,-1.5,,,,2026-08-05,7.27
2026-08-04,475150,55800.0,19.9,True,B_ADK특_13일선,30.0,0.0,True,-0.1,False,False,False,2026-08-05,3.05
2026-08-05,000150,1266000.0,-0.6,True,A_일반양음양_3일선,30.0,0.52,True,0.5,,,,2026-08-06,-6.0
2026-08-05,000250,167200.0,-0.1,True,B_ADK특_20일선,29.8,0.0,True,-1.2,False,False,False,2026-08-06,-0.18
2026-08-05,000500,159700.0,9.0,True,B_ADK특_13일선,24.7,0.0,True,-1.7,False,False,False,2026-08-06,-2.13
2026-08-05,000660,1693000.0,7.4,False,B_ADK특_13일선,30.0,0.0,True,1.2,False,False,False,2026-08-06,-12.05
2026-08-05,000990,90200.0,6.1,False,B_ADK특_13일선,16.7,0.0,True,-1.6,False,False,False,2026-08-06,-1.11
2026-08-05,001820,81500.0,4.9,True,B_ADK특_20일선,23.9,0.0,True,-2.8,False,True,False,2026-08-06,-6.38
2026-08-05,002990,9790.0,1.9,True,B_ADK특_13일선,30.0,0.0,True,1.9,False,False,False,2026-08-06,-1.12
2026-08-05,004310,5860.0,4.6,True,B_ADK특_13일선,29.8,0.0,True,1.2,False,False,False,2026-08-06,12.97
2026-08-05,005930,248000.0,3.3,False,B_ADK특_13일선,26.8,0.0,True,1.9,False,False,False,2026-08-06,-7.06
2026-08-05,006660,11400.0,2.1,True,B_ADK특_13일선,17.1,0.0,True,-1.7,False,False,False,2026-08-06,
2026-08-05,007660,85300.0,7.2,False,B_ADK특_20일선,25.8,0.0,True,-0.5,False,True,False,2026-08-06,-1.64
2026-08-05,011070,602000.0,14.7,False,B_ADK특_20일선,21.2,0.0,True,-1.7,False,True,False,2026-08-06,-8.47
2026-08-05,028260,347500.0,7.8,False,B_ADK특_20일선,19.6,0.0,True,1.0,False,False,False,2026-08-06,-4.03
2026-08-05,032830,293500.0,5.6,False,B_ADK특_13일선,18.0,0.0,True,-1.7,False,False,False,2026-08-06,-3.24
2026-08-05,034730,564000.0,8.9,False,B_ADK특_13일선,18.9,0.0,True,-0.5,False,False,False,2026-08-06,-10.02
2026-08-05,036930,143400.0,5.4,False,B_ADK특_13일선,26.7,0.0,True,1.9,False,False,False,2026-08-06,-5.79
2026-08-05,042700,209500.0,3.2,False,B_ADK특_20일선,28.0,0.0,True,0.1,False,False,False,2026-08-06,-3.58
2026-08-05,044340,5700.0,-2.4,True,A_일반양음양_3일선,21.5,0.2,True,-1.7,,,,2026-08-06,-8.95
2026-08-05,058470,66800.0,3.7,False,B_ADK특_13일선,16.1,0.0,True,1.6,False,False,False,2026-08-06,0.45
2026-08-05,058610,109000.0,0.2,True,A_일반양음양_3일선,23.2,0.28,True,0.2,,,,2026-08-06,0.0
2026-08-05,067310,32000.0,3.2,False,B_ADK특_13일선,20.0,0.0,True,-0.5,False,False,False,2026-08-06,-3.12
2026-08-05,079650,4415.0,2.7,True,B_ADK특_20일선,30.0,0.0,True,-1.1,False,True,False,2026-08-06,-4.87
2026-08-05,087010,172900.0,-0.5,True,A_일반양음양_3일선,30.0,0.8,True,1.2,,,,2026-08-06,3.53
2026-08-05,089030,48100.0,0.0,True,A_일반양음양_3일선,29.9,0.47,True,1.3,,,,2026-08-06,-1.46
2026-08-05,093370,10280.0,6.0,True,B_ADK특_20일선,29.9,0.0,True,-1.7,False,True,False,2026-08-06,-3.89
2026-08-05,095610,136600.0,3.2,False,B_ADK특_13일선,30.0,0.0,True,-0.7,False,False,False,2026-08-06,-4.39
2026-08-05,100090,13820.0,4.8,True,B_ADK특_13일선,19.6,0.0,True,0.1,False,False,False,2026-08-06,-0.8
2026-08-05,122350,1583.0,-4.9,True,C_갭상승털기,30.0,2.25,True,4.9,,,,2026-08-06,-3.35
2026-08-05,131290,201000.0,2.1,True,B_ADK특_13일선,29.9,0.0,True,-1.5,False,False,False,2026-08-06,4.48
2026-08-05,170920,38850.0,7.3,False,B_ADK특_13일선,29.9,0.0,True,-2.0,False,False,False,2026-08-06,-0.26
2026-08-05,178320,37450.0,1.8,False,B_ADK특_20일선,17.2,0.0,True,-0.4,False,False,False,2026-08-06,-4.67
2026-08-05,225190,691.0,-1.7,True,C_갭상승털기,29.9,4.37,True,7.1,,,,2026-08-06,
2026-08-05,240810,97800.0,1.3,False,A_일반양음양_3일선,27.9,0.55,True,1.9,,,,2026-08-06,-4.4
2026-08-05,240810,97800.0,1.3,False,B_ADK특_13일선,27.9,0.0,True,-2.0,False,False,False,2026-08-06,-4.4
2026-08-05,267260,774000.0,8.1,False,B_ADK특_20일선,17.3,0.0,True,1.8,False,False,False,2026-08-06,-1.42
2026-08-05,319660,128300.0,1.8,True,A_일반양음양_3일선,27.8,0.49,True,1.3,,,,2026-08-06,-5.14
2026-08-05,336260,35250.0,23.3,True,B_ADK특_20일선,29.9,0.0,True,-2.7,False,True,False,2026-08-06,-5.53
2026-08-05,347700,19260.0,-2.2,True,C_갭상승털기,23.1,0.39,True,5.2,,,,2026-08-06,4.1
2026-08-05,353200,107700.0,10.1,False,B_ADK특_20일선,29.9,0.0,True,-2.0,False,False,False,2026-08-06,-6.96
2026-08-05,355390,1955.0,-7.6,True,C_갭상승털기,29.8,0.83,True,2.9,,,,2026-08-06,6.39
2026-08-05,402340,1129000.0,6.5,False,B_ADK특_20일선,29.9,0.0,True,-1.2,False,False,False,2026-08-06,-13.99
2026-08-05,403870,36850.0,4.1,False,B_ADK특_20일선,21.2,0.0,True,-2.6,False,False,False,2026-08-06,-2.44
2026-08-05,440110,66400.0,7.3,False,B_ADK특_20일선,29.9,0.0,True,-0.8,False,False,False,2026-08-06,-12.5
2026-08-05,455900,23050.0,2.4,True,A_일반양음양_3일선,29.9,6.64,True,1.3,,,,2026-08-06,0.65
2026-08-05,484810,17780.0,3.7,True,A_일반양음양_3일선,29.9,1.34,True,1.8,,,,2026-08-06,-6.86
2026-08-06,000150,1190000.0,-5.6,True,A_일반양음양_5일선,30.0,0.34,True,-3.0,,,,2026-08-07,0.0
2026-08-06,000150,1190000.0,-5.6,True,B_ADK특_20일선,30.0,0.0,True,0.3,False,True,False,2026-08-07,0.0
2026-08-06,000250,166900.0,0.2,True,B_ADK특_20일선,29.8,0.0,True,-0.7,False,True,False,2026-08-07,-1.98
2026-08-06,000500,156300.0,-1.6,False,A_일반양음양_3일선,24.7,0.32,True,1.6,,,,2026-08-07,-6.01
2026-08-06,000500,156300.0,-1.6,False,B_ADK특_13일선,24.7,0.0,True,-2.9,False,False,False,2026-08-07,-6.01
2026-08-06,000990,89200.0,-0.9,False,A_일반양음양_3일선,16.7,0.68,True,1.3,,,,2026-08-07,-6.28
2026-08-06,000990,89200.0,-0.9,False,B_ADK특_13일선,16.7,0.0,True,-1.6,False,False,False,2026-08-07,-6.28
2026-08-06,001820,76300.0,-5.6,True,A_일반양음양_3일선,23.9,0.27,True,-2.5,,,,2026-08-07,1.44
2026-08-06,001820,76300.0,-5.6,True,B_ADK특_13일선,23.9,0.0,True,-0.3,False,False,False,2026-08-07,1.44
2026-08-06,002990,9680.0,-0.9,True,A_일반양음양_3일선,30.0,0.88,True,-0.1,,,,2026-08-07,0.62
2026-08-06,002990,9680.0,-0.9,True,B_ADK특_13일선,30.0,0.0,True,1.8,False,False,False,2026-08-07,0.62
2026-08-06,005930,230500.0,-6.3,False,A_일반양음양_8일선,26.8,0.39,True,-0.5,,,,2026-08-07,0.33
2026-08-06,006340,14610.0,-5.4,True,A_일반양음양_3일선,26.0,0.56,True,-0.0,,,,2026-08-07,-6.43
2026-08-06,007660,83900.0,-0.9,False,A_일반양음양_3일선,25.8,0.31,True,1.4,,,,2026-08-07,-2.5
2026-08-06,007660,83900.0,-0.9,False,B_ADK특_20일선,25.8,0.0,True,-1.9,False,True,False,2026-08-07,-2.5
2026-08-06,009150,1238000.0,-8.7,False,A_일반양음양_3일선,29.9,1.49,True,-1.7,,,,2026-08-07,3.72
2026-08-06,009150,1238000.0,-8.7,False,B_ADK특_13일선,29.9,0.0,True,1.4,False,True,False,2026-08-07,3.72
2026-08-06,010120,203500.0,-4.0,True,A_일반양음양_3일선,23.0,0.33,True,-0.3,,,,2026-08-07,-1.97
2026-08-06,010170,11130.0,-7.8,True,A_일반양음양_3일선,19.1,1.12,True,0.0,,,,2026-08-07,2.34
2026-08-06,011070,551000.0,-8.3,False,A_일반양음양_3일선,21.2,0.46,True,-1.4,,,,2026-08-07,0.0
2026-08-06,011070,551000.0,-8.3,False,B_ADK특_13일선,21.2,0.0,True,-1.8,False,True,False,2026-08-07,0.0
2026-08-06,028260,333500.0,-4.0,False,A_일반양음양_3일선,19.6,0.22,True,-0.3,,,,2026-08-07,0.6
2026-08-06,028260,333500.0,-4.0,False,B_ADK특_13일선,19.6,0.0,True,0.7,False,False,False,2026-08-07,0.6
2026-08-06,030530,20050.0,-4.1,True,A_일반양음양_3일선,30.0,0.33,True,-2.0,,,,2026-08-07,-5.54
2026-08-06,032830,284000.0,-3.4,False,A_일반양음양_3일선,18.0,0.35,True,-0.5,,,,2026-08-07,-3.35
2026-08-06,034730,507500.0,-9.7,False,A_일반양음양_8일선,18.9,0.34,True,-2.5,,,,2026-08-07,-0.49
2026-08-06,036930,135100.0,-5.5,False,A_일반양음양_3일선,26.7,0.32,True,-2.1,,,,2026-08-07,-5.85
2026-08-06,036930,135100.0,-5.5,False,B_ADK특_13일선,26.7,0.0,True,-2.2,False,False,False,2026-08-07,-5.85
2026-08-06,037070,6610.0,-8.2,True,B_ADK특_13일선,15.2,0.0,True,0.8,False,True,False,2026-08-07,-8.93
2026-08-06,042700,202000.0,-3.3,True,A_일반양음양_3일선,28.0,0.17,True,-1.3,,,,2026-08-07,-4.95
2026-08-06,042700,202000.0,-3.3,True,B_ADK특_13일선,28.0,0.0,True,0.8,False,False,False,2026-08-07,-4.95
2026-08-06,044340,5190.0,-10.5,True,A_일반양음양_8일선,21.5,0.3,True,-0.3,,,,2026-08-07,-9.73
2026-08-06,058470,67100.0,0.3,False,A_일반양음양_3일선,16.1,0.49,True,1.5,,,,2026-08-07,-2.24
2026-08-06,058470,67100.0,0.3,False,B_ADK특_20일선,16.1,0.0,True,-1.4,False,False,False,2026-08-07,-2.24
2026-08-06,058610,109000.0,0.1,True,A_일반양음양_3일선,23.2,0.39,True,0.1,,,,2026-08-07,-7.71
2026-08-06,067310,31000.0,-2.8,False,A_일반양음양_3일선,20.0,0.34,True,-1.0,,,,2026-08-07,-3.55
2026-08-06,067310,31000.0,-2.8,False,B_ADK특_13일선,20.0,0.0,True,-2.2,False,False,False,2026-08-07,-3.55
2026-08-06,078600,87700.0,2.7,True,A_일반양음양_3일선,17.2,0.27,True,1.9,,,,2026-08-07,0.34
2026-08-06,079650,4200.0,-4.8,True,A_일반양음양_3일선,30.0,0.2,True,-2.4,,,,2026-08-07,-3.69
2026-08-06,080220,74600.0,-1.2,True,A_일반양음양_3일선,29.9,0.37,True,1.7,,,,2026-08-07,0.0
2026-08-06,080220,74600.0,-1.2,True,B_ADK특_20일선,29.9,0.0,True,2.0,False,True,False,2026-08-07,0.0
2026-08-06,089030,47400.0,-1.0,True,A_일반양음양_3일선,29.9,0.35,True,-0.8,,,,2026-08-07,-8.12
2026-08-06,089970,64000.0,-6.2,False,A_일반양음양_5일선,29.4,0.62,True,-2.6,,,,2026-08-07,-5.78
2026-08-06,093370,9880.0,-3.4,False,A_일반양음양_3일선,29.9,0.25,True,-0.6,,,,2026-08-07,-0.51
2026-08-06,095610,130600.0,-4.0,True,A_일반양음양_3일선,30.0,0.83,True,-1.8,,,,2026-08-07,-5.13
2026-08-06,095610,130600.0,-4.0,True,B_ADK특_13일선,30.0,0.0,True,-2.8,False,False,False,2026-08-07,-5.13
2026-08-06,098460,30950.0,-0.2,True,A_일반양음양_3일선,20.8,0.32,True,1.1,,,,2026-08-07,-4.68
2026-08-06,100090,13710.0,-0.8,True,B_ADK특_13일선,19.6,0.0,True,-1.1,False,False,False,2026-08-07,-3.06
2026-08-06,108490,235000.0,-2.9,False,A_일반양음양_3일선,17.2,0.36,True,-0.6,,,,2026-08-07,-3.3
2026-08-06,119850,50900.0,1.8,True,A_일반양음양_3일선,21.9,0.24,True,0.4,,,,2026-08-07,2.95
2026-08-06,122350,1530.0,-4.0,True,B_ADK특_13일선,30.0,0.0,True,-2.1,False,False,False,2026-08-07,-2.22
2026-08-06,138080,22650.0,-9.9,True,C_갭상승털기,29.8,8.71,False,1.2,,,,2026-08-07,17.22
2026-08-06,141080,111400.0,1.7,False,A_일반양음양_3일선,15.2,0.59,True,1.0,,,,2026-08-07,0.72
2026-08-06,170920,38750.0,0.5,False,B_ADK특_13일선,29.9,0.0,True,0.3,False,False,False,2026-08-07,-8.0
2026-08-06,178320,35700.0,-4.8,False,B_ADK특_13일선,17.2,0.0,True,0.8,False,False,False,2026-08-07,-4.62
2026-08-06,215790,914.0,-7.5,True,C_갭상승털기,30.0,1.21,False,3.0,,,,2026-08-07,-2.41
2026-08-06,240810,93500.0,-4.3,False,A_일반양음양_3일선,27.9,0.44,True,-2.5,,,,2026-08-07,-5.51
2026-08-06,264850,6400.0,-2.0,True,C_갭상승털기,29.8,0.44,True,6.9,,,,2026-08-07,2.03
2026-08-06,267260,763000.0,-1.2,False,A_일반양음양_3일선,17.3,0.45,True,1.7,,,,2026-08-07,-0.52
