snap_date,code,close,today_chg,has_vol_resist,body_strength,upper_tail_pct,lower_tail_pct,amt_vs_5ma,vol_3d_decline,above_ma20,pattern,base_chg,vol_ratio,body_held_50pct,disp_hit,next_date,next_day_return,ma5_declining,env_upper_touch,env_lower_low
2026-08-24,090460,16180.0,1.9,False,2.08,1.73,2.22,0.4,True,True,B_ADK특_20일선,16.8,0.0,True,1.0,2026-08-25,1.55,True,True,True
2026-08-24,095610,133700.0,0.6,True,0.45,4.41,1.94,0.53,True,False,B_ADK특_20일선,30.0,0.0,True,-0.3,2026-08-25,3.14,True,True,True
2026-08-24,098120,39150.0,-1.6,True,-2.73,8.05,1.02,0.35,False,True,A_일반양음양_3일선,29.9,0.21,True,-2.4,2026-08-25,9.07,,,
2026-08-24,100790,16090.0,11.0,False,-9.25,11.87,0.81,2.76,False,True,B_ADK특_13일선,15.2,0.0,True,1.9,2026-08-25,0.12,True,True,True
2026-08-24,103590,66300.0,1.1,False,0.3,2.56,2.71,0.48,False,True,B_ADK특_13일선,17.3,0.0,True,-0.5,2026-08-25,-0.45,True,True,True
2026-08-24,108490,246000.0,-3.1,False,-4.47,5.69,0.41,0.38,True,True,B_ADK특_13일선,17.2,0.0,True,-2.9,2026-08-25,2.85,True,True,True
2026-08-24,126640,4340.0,-4.8,True,-6.26,7.03,1.15,0.21,True,True,A_일반양음양_8일선,29.8,0.1,True,-2.5,2026-08-25,4.03,,,
2026-08-24,126640,4340.0,-4.8,True,-6.26,7.03,1.15,0.21,True,True,B_ADK특_13일선,29.8,0.0,True,0.4,2026-08-25,4.03,True,True,True
2026-08-24,126730,17960.0,-2.1,True,-1.59,6.51,1.84,0.16,False,True,B_ADK특_13일선,29.7,0.0,True,1.1,2026-08-25,4.12,True,True,True
2026-08-24,131970,75000.0,-2.5,False,-1.57,3.33,1.2,0.65,True,True,B_ADK특_13일선,15.1,0.0,True,-0.9,2026-08-25,5.47,True,True,True
2026-08-24,138080,24100.0,3.0,True,2.99,0.41,5.6,0.8,True,True,B_ADK특_13일선,29.8,0.0,True,-0.8,2026-08-25,-3.94,False,False,True
2026-08-24,141080,103000.0,3.0,True,2.9,1.55,3.2,0.62,False,False,B_ADK특_20일선,15.2,0.0,True,-0.8,2026-08-25,-3.98,True,False,False
2026-08-24,153890,13240.0,0.1,True,-2.14,8.01,0.98,0.5,False,True,A_일반양음양_3일선,17.7,0.29,True,1.3,2026-08-25,6.19,,,
2026-08-24,222800,105500.0,5.8,False,6.14,4.83,7.01,0.73,False,True,B_ADK특_13일선,29.9,0.0,True,-2.7,2026-08-25,9.29,True,True,True
2026-08-24,240810,107000.0,-0.8,False,-0.56,3.83,2.06,0.61,False,True,B_ADK특_13일선,27.9,0.0,True,0.8,2026-08-25,4.3,True,True,True
2026-08-24,267260,716000.0,-0.3,False,-0.42,1.12,1.54,0.56,False,False,B_ADK특_20일선,17.3,0.0,True,-2.1,2026-08-25,-0.98,True,True,True
2026-08-24,290560,1325.0,-2.7,True,-14.46,27.62,4.15,2.98,False,True,C_갭상승털기,30.0,1.68,True,6.4,2026-08-25,18.87,,,
2026-08-24,302430,6235.0,-6.2,True,-11.56,17.08,2.17,1.71,False,True,C_갭상승털기,29.9,0.58,True,3.9,2026-08-25,12.43,,,
2026-08-24,319660,126100.0,3.2,True,4.21,2.62,4.04,0.82,False,False,B_ADK특_13일선,27.8,0.0,True,-1.8,2026-08-25,2.14,True,False,False
2026-08-24,323280,47600.0,-1.8,False,-1.45,3.26,2.21,0.6,False,True,B_ADK특_13일선,29.9,0.0,True,-1.3,2026-08-25,2.63,True,True,True
2026-08-24,353200,105200.0,0.9,False,0.77,5.04,1.24,0.91,False,True,B_ADK특_20일선,29.9,0.0,True,2.0,2026-08-25,4.66,True,True,True
2026-08-24,387690,12150.0,-7.7,True,-7.6,11.28,1.15,0.15,True,True,A_일반양음양_8일선,15.3,0.09,True,-1.1,2026-08-25,-2.14,,,
2026-08-24,388050,8540.0,-2.4,True,-3.61,4.68,0.59,0.22,True,True,B_ADK특_13일선,29.9,0.0,True,-2.7,2026-08-25,15.93,True,True,True
2026-08-24,396300,4335.0,0.3,True,0.0,6.11,0.69,0.27,False,True,A_일반양음양_3일선,15.8,0.05,True,-1.6,2026-08-25,,,,
2026-08-24,396300,4335.0,0.3,True,0.0,6.11,0.69,0.27,False,True,B_ADK특_13일선,15.8,0.0,True,-0.9,2026-08-25,,True,True,True
2026-08-24,402340,1070000.0,-4.7,False,-6.14,7.01,0.84,0.62,True,True,B_ADK특_13일선,29.9,0.0,True,1.7,2026-08-25,-1.78,True,True,False
2026-08-24,440110,62000.0,0.2,False,0.16,4.52,1.45,0.41,False,True,B_ADK특_13일선,29.9,0.0,True,-1.8,2026-08-25,2.42,True,True,False
2026-08-24,459550,2265.0,-5.0,True,-3.0,14.13,0.88,0.52,False,True,A_일반양음양_3일선,30.0,0.29,True,-1.2,2026-08-25,9.05,,,
2026-08-24,465770,3400.0,-5.8,True,-2.86,5.88,2.35,0.18,False,True,A_일반양음양_3일선,29.9,0.13,True,-2.7,2026-08-25,,,,
2026-08-24,475150,52900.0,3.1,True,3.12,2.84,3.78,0.46,True,True,B_ADK특_20일선,19.9,0.0,True,0.9,2026-08-25,4.35,True,True,False
2026-08-24,476060,14530.0,0.1,True,-0.14,1.58,2.13,0.71,False,True,B_ADK특_13일선,22.3,0.0,True,-0.9,2026-08-25,-1.24,True,False,True
2026-08-24,477850,26950.0,-2.2,True,-3.06,5.19,1.86,0.51,True,True,B_ADK특_20일선,29.8,0.0,True,0.9,2026-08-25,-9.83,True,False,True
2026-08-24,950160,20350.0,-1.9,True,10.66,0.49,11.79,0.59,False,True,A_일반양음양_3일선,19.9,0.4,True,-2.7,2026-08-25,-1.92,,,
2026-08-24,950200,3925.0,-3.2,True,-5.42,16.18,2.55,1.08,False,True,A_일반양음양_3일선,30.0,5.55,True,0.4,2026-08-25,-15.67,,,
2026-08-25,001210,8650.0,-0.6,True,-6.18,8.44,6.13,0.6,True,True,A_일반양음양_3일선,30.0,0.75,True,0.9,2026-08-26,-2.31,,,
2026-08-25,001510,2670.0,0.0,True,3.29,0.37,5.99,0.32,True,True,A_일반양음양_5일선,29.8,0.79,True,0.6,2026-08-26,-1.69,,,
2026-08-25,003010,10550.0,-2.6,True,0.0,11.18,4.17,0.5,False,True,A_일반양음양_5일선,29.9,0.43,True,-0.4,2026-08-26,10.52,,,
2026-08-25,006360,34950.0,3.1,True,3.1,1.43,6.58,0.85,False,True,B_ADK특_13일선,18.6,0.0,True,1.7,2026-08-26,8.15,False,True,True
2026-08-25,006660,13510.0,1.2,True,3.21,2.29,6.81,0.17,False,True,A_일반양음양_3일선,29.9,0.15,True,-0.0,2026-08-26,-0.81,,,
2026-08-25,007340,48550.0,1.6,True,2.53,1.96,4.33,0.4,True,True,A_일반양음양_5일선,19.1,0.2,True,0.6,2026-08-26,-2.37,,,
2026-08-25,007820,4110.0,-0.4,True,-2.72,9.37,5.35,0.31,False,True,B_ADK특_13일선,29.9,0.0,True,-0.3,2026-08-26,1.22,True,True,True
2026-08-25,014990,3155.0,-5.5,True,-8.68,19.33,0.0,0.38,True,True,A_일반양음양_5일선,29.9,0.44,True,0.9,2026-08-26,,,,
2026-08-25,024840,5280.0,1.5,True,1.73,0.38,6.82,0.28,False,True,B_ADK특_13일선,30.0,0.0,True,-2.7,2026-08-26,-0.95,True,True,True
2026-08-25,027360,3385.0,1.8,False,3.83,0.44,9.9,0.53,False,True,B_ADK특_20일선,29.9,0.0,True,0.1,2026-08-26,-0.74,True,False,False
2026-08-25,030530,19450.0,1.0,True,-1.22,1.8,6.63,0.89,False,True,B_ADK특_13일선,30.0,0.0,True,-2.5,2026-08-26,-1.08,True,False,True
2026-08-25,043260,17650.0,-1.6,False,0.34,0.79,5.33,0.92,False,False,B_ADK특_20일선,20.0,0.0,True,-1.2,2026-08-26,-3.97,True,False,False
2026-08-25,047770,3250.0,5.0,True,3.17,9.54,3.08,1.2,False,True,A_일반양음양_3일선,30.0,10.93,True,-0.7,2026-08-26,6.92,,,
2026-08-25,049630,7120.0,3.0,False,3.04,0.0,7.87,0.41,True,True,A_일반양음양_3일선,29.9,0.12,True,-0.1,2026-08-26,1.69,,,
2026-08-25,049630,7120.0,3.0,False,3.04,0.0,7.87,0.41,True,True,B_ADK특_13일선,29.9,0.0,True,-1.1,2026-08-26,1.69,True,True,True
2026-08-25,064550,8280.0,-7.6,True,-3.16,3.5,2.54,0.29,True,True,A_일반양음양_8일선,30.0,0.26,True,-0.5,2026-08-26,,,,
2026-08-25,079650,4690.0,-1.4,True,-1.47,2.56,5.22,0.23,True,True,A_일반양음양_3일선,16.2,0.09,True,-1.9,2026-08-26,-0.43,,,
2026-08-25,087010,181900.0,-0.5,True,1.28,1.21,4.12,0.81,False,True,B_ADK특_13일선,30.0,0.0,True,-1.5,2026-08-26,1.7,False,False,True
2026-08-25,090460,16430.0,1.6,False,3.27,0.12,8.16,0.73,False,True,B_ADK특_13일선,16.8,0.0,True,-2.4,2026-08-26,3.65,True,False,True
2026-08-25,100790,16110.0,1.4,True,4.0,0.74,10.55,0.76,False,True,B_ADK특_13일선,15.2,0.0,True,1.4,2026-08-26,-4.16,True,False,True
2026-08-25,103590,66000.0,-0.2,False,2.01,0.3,6.82,1.35,False,True,B_ADK특_13일선,17.3,0.0,True,-1.5,2026-08-26,4.85,True,True,True
2026-08-25,108490,253000.0,2.2,False,-1.36,1.58,5.34,0.55,False,True,B_ADK특_13일선,17.2,0.0,True,-0.5,2026-08-26,-0.99,True,True,True
2026-08-25,119850,50900.0,3.9,True,6.71,0.0,11.89,0.74,True,True,B_ADK특_13일선,21.9,0.0,True,-1.5,2026-08-26,1.38,True,True,True
2026-08-25,125490,10960.0,0.6,True,-2.75,2.92,6.2,0.35,False,True,A_일반양음양_3일선,16.3,0.05,True,-0.5,2026-08-26,-3.1,,,
2026-08-25,126640,4515.0,3.8,True,-1.31,1.33,3.65,0.22,True,True,A_일반양음양_3일선,29.8,0.1,True,0.9,2026-08-26,-5.87,,,
2026-08-25,128940,497000.0,-8.0,True,-9.64,11.27,6.54,2.35,False,True,C_갭상승털기,30.0,1.34,True,2.7,2026-08-26,6.64,,,
2026-08-25,264850,5920.0,2.4,False,-1.82,1.86,6.25,0.38,False,True,B_ADK특_20일선,29.8,0.0,True,0.3,2026-08-26,,True,False,False
2026-08-25,327260,34700.0,1.3,True,4.52,2.88,9.22,0.85,True,True,B_ADK특_13일선,29.9,0.0,True,-2.7,2026-08-26,5.76,True,False,True
2026-08-25,332570,8630.0,-0.5,False,-1.15,3.59,5.33,0.52,False,True,B_ADK특_20일선,29.9,0.0,True,0.8,2026-08-26,-11.47,True,False,True
2026-08-25,457370,8750.0,-0.3,True,1.98,4.23,6.51,0.26,True,True,A_일반양음양_3일선,29.9,0.17,True,-2.5,2026-08-26,-3.66,,,
2026-08-25,475150,55200.0,3.8,True,5.14,0.36,9.6,0.48,True,True,B_ADK특_13일선,19.9,0.0,True,1.4,2026-08-26,-2.36,True,True,False
2026-08-25,476060,14350.0,-1.2,True,1.41,0.35,3.69,0.59,True,True,B_ADK특_13일선,22.3,0.0,True,-2.8,2026-08-26,0.77,False,False,True
2026-08-25,476830,31900.0,1.9,True,5.98,1.72,10.97,0.48,True,True,A_일반양음양_5일선,16.6,0.21,True,-1.4,2026-08-26,-1.25,,,
2026-08-25,484810,15350.0,12.4,True,-1.16,9.77,3.84,2.68,False,False,B_ADK특_20일선,29.9,0.0,True,-1.8,2026-08-26,-8.21,True,False,False
2026-08-25,950200,3310.0,-13.2,True,-9.19,13.6,3.32,0.29,True,True,A_일반양음양_8일선,30.0,1.86,True,-0.2,2026-08-26,13.9,,,
2026-08-25,950220,2855.0,-6.4,True,-1.04,14.01,5.6,1.0,False,True,A_일반양음양_3일선,29.8,4.55,True,-2.2,2026-08-26,-1.93,,,
2026-08-26,000880,118900.0,0.7,True,0.25,4.71,3.7,0.87,False,True,D_고가놀이반등형,17.4,0.21,True,0.0,2026-08-27,9.42,,,
2026-08-26,001210,8450.0,-1.5,True,-2.09,11.6,2.01,0.43,True,True,A_일반양음양_3일선,30.0,0.59,True,-1.5,2026-08-27,-3.67,,,
2026-08-26,001510,2625.0,-0.8,True,-1.32,6.1,1.14,0.57,False,True,A_일반양음양_3일선,29.8,1.6,True,-0.8,2026-08-27,0.0,,,
2026-08-26,003350,14410.0,0.0,True,1.05,1.73,4.02,0.57,False,True,D_고가놀이반등형,23.0,0.17,True,0.0,2026-08-27,-7.01,,,
2026-08-26,006660,13400.0,-1.0,True,0.07,3.28,2.99,0.23,False,True,A_일반양음양_3일선,29.9,0.09,True,-0.2,2026-08-27,,,,
2026-08-26,007340,47400.0,-2.4,True,-1.46,1.69,1.79,0.33,True,True,B_ADK특_20일선,19.1,0.0,True,0.5,2026-08-27,-2.95,True,False,True
2026-08-26,007820,4160.0,1.7,True,1.84,3.12,7.09,0.58,False,True,B_ADK특_13일선,29.9,0.0,True,-0.7,2026-08-27,,True,True,True
2026-08-26,008250,3100.0,-10.7,True,-31.26,45.48,0.81,4.59,False,True,C_갭상승털기,30.0,16.38,False,0.6,2026-08-27,8.23,,,
2026-08-26,019170,9300.0,0.8,True,-3.43,5.38,0.65,0.86,True,True,A_일반양음양_5일선,29.9,0.4,True,2.0,2026-08-27,-4.84,,,
2026-08-26,025980,5240.0,2.9,True,2.75,0.76,4.2,0.24,True,True,A_일반양음양_3일선,18.9,0.05,True,1.9,2026-08-27,-0.19,,,
2026-08-26,027360,3360.0,-0.6,False,-1.32,5.51,2.68,0.61,True,False,B_ADK특_20일선,29.9,0.0,True,-1.2,2026-08-27,4.32,True,False,False
2026-08-26,049470,2595.0,-7.2,True,-13.5,16.38,2.12,1.11,False,True,C_갭상승털기,30.0,0.84,True,3.2,2026-08-27,,,,
2026-08-26,049630,7240.0,1.5,True,0.98,8.15,2.49,1.17,False,True,B_ADK특_13일선,29.9,0.0,True,-0.5,2026-08-27,,True,True,True
2026-08-26,062040,176900.0,4.5,False,3.15,0.79,4.41,0.91,False,True,B_ADK특_13일선,16.8,0.0,True,0.2,2026-08-27,12.32,False,False,True
2026-08-26,066970,122200.0,1.5,True,2.69,1.06,5.89,0.77,True,True,A_일반양음양_3일선,16.4,0.41,True,0.7,2026-08-27,6.96,,,
2026-08-26,069540,2845.0,4.2,True,1.97,11.07,4.75,2.54,False,True,B_ADK특_13일선,29.9,0.0,True,0.3,2026-08-27,8.26,False,False,True
2026-08-26,078600,86100.0,-1.8,True,-1.6,2.79,2.9,1.0,False,True,B_ADK특_20일선,17.2,0.0,True,1.3,2026-08-27,7.2,True,False,True
2026-08-26,079650,4670.0,-1.5,True,-2.61,6.64,3.0,0.23,True,True,A_일반양음양_3일선,16.2,0.09,True,-1.1,2026-08-27,2.14,,,
2026-08-26,079650,4670.0,-1.5,True,-2.61,6.64,3.0,0.23,True,True,B_ADK특_20일선,16.2,0.0,True,0.9,2026-08-27,2.14,False,True,True
2026-08-26,090460,17030.0,3.7,False,1.98,1.0,4.58,1.19,False,True,B_ADK특_13일선,16.8,0.0,True,-0.0,2026-08-27,1.0,False,False,True
2026-08-26,098120,41900.0,-3.8,True,-1.53,2.51,2.86,0.34,False,True,A_일반양음양_3일선,29.9,0.07,True,1.1,2026-08-27,-1.55,,,
2026-08-26,119850,51600.0,1.4,True,2.18,1.94,4.65,0.65,False,True,B_ADK특_13일선,21.9,0.0,True,-0.2,2026-08-27,-3.1,True,False,True
2026-08-26,124500,39750.0,-1.9,True,3.38,1.89,6.92,0.45,True,True,A_일반양음양_3일선,16.4,0.23,True,0.9,2026-08-27,-4.65,,,
2026-08-26,124500,39750.0,-1.9,True,3.38,1.89,6.92,0.45,True,True,D_고가놀이반등형,16.4,0.23,True,0.0,2026-08-27,-4.65,,,
2026-08-26,125490,10620.0,-3.2,True,-2.3,3.58,1.6,0.76,False,True,B_ADK특_13일선,16.3,0.0,True,-0.4,2026-08-27,0.47,True,True,True
2026-08-26,126640,4250.0,-6.6,True,-5.35,6.82,0.47,0.38,False,True,B_ADK특_13일선,29.8,0.0,True,-2.3,2026-08-27,-0.47,True,True,True
2026-08-26,126730,18110.0,-3.3,True,-2.37,5.41,0.83,0.38,False,True,B_ADK특_13일선,29.7,0.0,True,-2.5,2026-08-27,3.09,True,True,True
2026-08-26,128940,530000.0,5.8,True,0.57,6.42,3.02,1.45,False,True,A_일반양음양_3일선,30.0,1.08,True,1.2,2026-08-27,-5.28,,,
2026-08-26,138080,23600.0,1.5,True,0.0,3.18,4.66,1.59,False,True,B_ADK특_13일선,29.8,0.0,True,-2.5,2026-08-27,3.6,False,False,True
2026-08-26,153890,12910.0,-9.3,True,-1.07,4.49,4.8,0.29,False,True,A_일반양음양_5일선,17.7,0.14,True,-2.8,2026-08-27,-5.34,,,
2026-08-26,181710,65300.0,-1.1,True,0.46,4.44,2.6,0.36,False,True,B_ADK특_13일선,29.8,0.0,True,1.8,2026-08-27,7.81,True,True,True
2026-08-26,214330,7270.0,-15.0,True,-20.11,37.55,3.16,3.17,False,True,C_갭상승털기,29.9,2.59,False,-2.6,2026-08-27,-7.57,,,
2026-08-26,215600,2860.0,-3.4,True,-8.19,14.86,5.24,2.68,False,True,C_갭상승털기,29.8,1.76,True,5.9,2026-08-27,-8.04,,,
2026-08-26,387690,11600.0,-2.5,True,-2.19,5.34,5.34,0.23,False,True,A_일반양음양_3일선,15.3,0.08,True,-1.9,2026-08-27,-4.4,,,
2026-08-26,387690,11600.0,-2.5,True,-2.19,5.34,5.34,0.23,False,True,B_ADK특_13일선,15.3,0.0,True,-1.7,2026-08-27,-4.4,True,True,True
2026-08-26,457370,8430.0,-3.0,True,-2.88,7.47,0.83,0.2,True,True,A_일반양음양_3일선,29.9,0.09,True,-2.4,2026-08-27,0.71,,,
2026-08-26,457370,8430.0,-3.0,True,-2.88,7.47,0.83,0.2,True,True,B_ADK특_13일선,29.9,0.0,True,-2.8,2026-08-27,0.71,True,True,True
2026-08-26,465770,3000.0,-9.1,True,-4.76,6.67,5.0,0.66,False,False,B_ADK특_20일선,29.9,0.0,True,-2.8,2026-08-27,,True,True,True
2026-08-26,475150,53900.0,-2.4,True,-2.18,3.53,0.93,0.42,True,True,B_ADK특_13일선,19.9,0.0,True,-0.9,2026-08-27,2.41,True,False,False
2026-08-26,476060,14460.0,0.6,True,-1.63,3.04,0.41,0.72,False,True,B_ADK특_13일선,22.3,0.0,True,-1.3,2026-08-27,,False,False,True
2026-08-26,476830,31500.0,-1.4,True,-5.97,10.79,0.32,0.4,True,True,A_일반양음양_3일선,16.6,0.18,True,-0.3,2026-08-27,0.32,,,
2026-08-26,476830,31500.0,-1.4,True,-5.97,10.79,0.32,0.4,True,True,B_ADK특_20일선,16.6,0.0,True,1.3,2026-08-27,0.32,True,True,False
2026-08-26,950200,3770.0,10.4,True,1.89,15.38,5.57,1.11,False,True,A_일반양음양_5일선,30.0,8.1,True,0.2,2026-08-27,-3.32,,,
2026-08-26,950220,2800.0,-1.2,True,-2.1,8.04,2.68,0.35,True,True,A_일반양음양_5일선,29.8,1.75,True,2.0,2026-08-27,-8.57,,,
2026-08-27,001210,8140.0,-3.7,True,-6.44,8.72,2.95,0.21,True,True,A_일반양음양_3일선,30.0,0.27,True,-3.0,2026-08-28,24.32,,,
2026-08-27,001510,2625.0,0.0,True,-2.23,6.48,0.57,0.23,False,True,A_일반양음양_3일선,29.8,0.62,True,-0.3,2026-08-28,-2.29,,,
2026-08-27,002990,15120.0,-3.6,True,-4.55,7.01,1.19,0.3,False,True,A_일반양음양_3일선,24.2,0.13,True,-1.8,2026-08-28,11.11,,,
2026-08-27,008250,3355.0,8.2,True,4.19,12.37,6.41,2.18,False,True,A_일반양음양_3일선,30.0,12.77,True,1.4,2026-08-28,-1.34,,,
2026-08-27,019170,8850.0,-4.8,True,-2.75,2.82,0.79,0.34,True,True,A_일반양음양_8일선,29.9,0.18,True,-0.3,2026-08-28,12.54,,,
2026-08-27,019170,8850.0,-4.8,True,-2.75,2.82,0.79,0.34,True,True,B_ADK특_13일선,29.9,0.0,True,0.0,2026-08-28,12.54,False,True,True
2026-08-27,025980,5230.0,-0.2,True,2.15,2.87,2.49,0.2,True,True,A_일반양음양_3일선,18.9,0.03,True,0.8,2026-08-28,0.76,,,
2026-08-27,027360,3505.0,4.3,False,3.85,0.71,3.85,0.75,False,True,B_ADK특_20일선,29.9,0.0,True,1.7,2026-08-28,-3.42,True,False,False
2026-08-27,041190,6160.0,-5.2,True,-2.69,6.66,1.14,0.22,True,True,A_일반양음양_5일선,15.8,0.1,True,-1.4,2026-08-28,4.87,,,
2026-08-27,079650,4770.0,2.1,True,-0.62,3.88,3.25,0.42,True,True,A_일반양음양_3일선,16.2,0.07,True,0.9,2026-08-28,5.03,,,
2026-08-27,079650,4770.0,2.1,True,-0.62,3.88,3.25,0.42,True,True,B_ADK특_20일선,16.2,0.0,True,1.3,2026-08-28,5.03,True,False,True
2026-08-27,080220,77500.0,1.8,False,-1.65,1.68,3.1,1.0,False,True,B_ADK특_13일선,16.3,0.0,True,-2.9,2026-08-28,-1.42,False,False,False
2026-08-27,090460,17200.0,1.0,True,-0.12,1.63,1.28,0.87,False,True,B_ADK특_13일선,16.8,0.0,True,-0.3,2026-08-28,-1.4,False,False,True
2026-08-27,100790,16180.0,4.8,True,4.72,2.41,5.07,0.7,False,True,B_ADK특_13일선,15.2,0.0,True,0.2,2026-08-28,-1.24,False,False,True
2026-08-27,124500,37900.0,-4.7,True,-1.04,3.3,0.92,0.25,True,True,A_일반양음양_5일선,16.4,0.12,True,0.5,2026-08-28,0.92,,,
2026-08-27,125490,10670.0,0.5,True,0.76,0.66,2.53,0.63,True,True,B_ADK특_13일선,16.3,0.0,True,-1.5,2026-08-28,-3.47,True,True,True
2026-08-27,126640,4230.0,-0.5,True,0.0,4.14,2.6,0.65,True,False,A_일반양음양_3일선,29.8,0.09,True,-2.6,2026-08-28,1.18,,,
2026-08-27,126640,4230.0,-0.5,True,0.0,4.14,2.6,0.65,True,False,B_ADK특_20일선,29.8,0.0,True,-0.6,2026-08-28,1.18,True,False,True
2026-08-27,126730,18670.0,3.1,True,0.16,2.3,2.3,0.68,False,True,B_ADK특_13일선,29.7,0.0,True,-1.1,2026-08-28,3.37,True,False,True
2026-08-27,128940,502000.0,-5.3,True,-3.46,6.18,0.4,0.45,True,True,A_일반양음양_3일선,30.0,0.37,True,-1.8,2026-08-28,1.39,,,
2026-08-27,138080,24450.0,3.6,False,1.45,2.25,5.93,1.72,False,True,B_ADK특_13일선,29.8,0.0,True,1.7,2026-08-28,-4.7,False,False,True
2026-08-27,153890,12220.0,-5.3,True,-6.0,6.55,0.08,0.14,True,True,B_ADK특_13일선,17.7,0.0,True,-2.8,2026-08-28,-2.95,True,True,True
2026-08-27,214330,6720.0,-7.6,True,-9.19,10.12,2.08,0.55,False,True,A_일반양음양_8일선,29.9,0.54,True,-0.3,2026-08-28,-4.76,,,
2026-08-27,215600,2630.0,-8.0,True,-7.88,10.27,0.57,0.4,False,True,A_일반양음양_5일선,29.8,0.28,True,1.6,2026-08-28,-0.38,,,
2026-08-27,288980,250.0,-7.7,True,-16.11,27.6,2.4,1.26,False,False,C_갭상승털기,29.7,1.55,True,2.7,2026-08-28,24.8,,,
2026-08-27,289080,2512.0,3.4,True,2.53,13.06,4.06,2.71,False,True,A_일반양음양_3일선,30.0,12.39,True,1.5,2026-08-28,-1.87,,,
2026-08-27,302430,7540.0,4.4,True,3.15,15.52,5.84,1.7,False,True,A_일반양음양_3일선,29.9,1.67,True,0.7,2026-08-28,-3.45,,,
2026-08-27,457370,8490.0,0.7,True,-2.19,4.83,1.3,0.26,True,True,A_일반양음양_3일선,29.9,0.08,True,-0.5,2026-08-28,1.06,,,
2026-08-27,476830,31600.0,0.3,True,2.43,3.64,3.32,0.62,True,False,A_일반양음양_3일선,16.6,0.16,True,-0.3,2026-08-28,-1.42,,,
2026-08-27,476830,31600.0,0.3,True,2.43,3.64,3.32,0.62,True,False,B_ADK특_20일선,16.6,0.0,True,-0.1,2026-08-28,-1.42,True,False,False
2026-08-27,900300,3470.0,0.1,True,0.73,10.81,6.2,0.36,True,True,A_일반양음양_5일선,29.9,5.44,True,-0.6,2026-08-28,,,,
2026-08-27,950200,3645.0,-3.3,True,-1.22,13.44,4.94,0.48,False,True,A_일반양음양_3일선,30.0,3.93,True,1.0,2026-08-28,-2.61,,,
2026-08-28,000880,133900.0,2.8,True,3.0,0.22,3.36,0.38,False,True,D_고가놀이반등형,17.4,0.12,True,0.0,2026-08-31,0.82,,,
2026-08-28,001510,2565.0,-1.9,True,-2.47,2.53,0.39,0.28,True,True,A_일반양음양_3일선,29.8,0.29,True,-1.4,2026-08-31,-0.58,,,
2026-08-28,001510,2565.0,-1.9,True,-2.47,2.53,0.39,0.28,True,True,B_ADK특_13일선,29.8,0.0,True,1.6,2026-08-31,-0.58,True,True,True
2026-08-28,003350,14300.0,6.6,True,6.16,6.85,5.8,1.31,False,True,A_일반양음양_3일선,23.0,0.52,True,1.8,2026-08-31,4.83,,,
2026-08-28,006660,12980.0,-0.5,True,0.78,2.47,1.31,0.42,True,True,B_ADK특_13일선,29.9,0.0,True,-0.9,2026-08-31,,True,True,True
2026-08-28,007340,46850.0,1.0,True,1.96,0.75,3.52,0.62,False,False,B_ADK특_20일선,19.1,0.0,True,-2.6,2026-08-31,0.64,False,False,False
2026-08-28,008250,3310.0,-0.6,True,-3.5,5.74,1.06,0.28,True,True,A_일반양음양_3일선,30.0,1.77,True,2.0,2026-08-31,,,,
2026-08-28,008290,708.0,-1.9,True,-3.8,10.59,1.27,0.36,False,True,A_일반양음양_3일선,29.9,1.0,True,1.6,2026-08-31,,,,
2026-08-28,008930,44550.0,5.8,True,5.44,0.22,5.95,0.13,True,True,A_일반양음양_3일선,25.7,0.05,True,2.0,2026-08-31,0.56,,,
2026-08-28,008930,44550.0,5.8,True,5.44,0.22,5.95,0.13,True,True,B_ADK특_13일선,25.7,0.0,True,-2.1,2026-08-31,0.56,True,True,True
2026-08-28,017900,7560.0,-4.1,True,-3.2,4.1,0.93,0.52,False,False,B_ADK특_20일선,15.0,0.0,True,-0.9,2026-08-31,-0.26,True,False,False
2026-08-28,027360,3385.0,-2.7,True,-1.46,3.1,0.44,0.44,False,False,B_ADK특_20일선,29.9,0.0,True,-3.0,2026-08-31,-0.89,False,False,False
2026-08-28,041190,6460.0,5.2,True,-1.22,8.98,2.17,1.25,False,True,A_일반양음양_3일선,15.8,0.53,True,1.5,2026-08-31,-6.97,,,
2026-08-28,049470,2620.0,0.8,True,-6.43,16.22,0.76,0.9,False,True,A_일반양음양_3일선,30.0,0.55,True,0.6,2026-08-31,,,,
2026-08-28,052690,122300.0,-3.2,True,-1.53,4.25,2.53,0.36,True,True,A_일반양음양_3일선,20.3,0.21,True,-1.4,2026-08-31,-6.54,,,
2026-08-28,067290,2070.0,4.0,True,4.02,4.35,4.3,1.67,False,False,B_ADK특_13일선,16.2,0.0,True,-2.5,2026-08-31,12.56,False,False,False
2026-08-28,079650,5010.0,5.5,True,5.47,13.97,7.78,3.15,False,True,B_ADK특_13일선,16.2,0.0,True,-0.5,2026-08-31,3.79,False,False,True
2026-08-28,079900,41200.0,2.7,True,-2.72,4.73,2.18,0.6,True,True,A_일반양음양_3일선,23.9,0.17,True,0.2,2026-08-31,-4.25,,,
2026-08-28,080220,76400.0,-1.7,True,-0.26,4.84,0.13,0.99,False,False,B_ADK특_20일선,16.3,0.0,True,-0.8,2026-08-31,0.92,False,False,False
